RBG_CYC_83755_Nw_c0_41V_40C_180416_Lowercutoff_100DOD_C5C5_0000_08_1 (269953 Points)
Time (s)	Current (mAh)
63819450	-40.38
63819735	-40.38
63819750	-40.38
63819975	-40.38
63820050	-40.38
63820224	-40.38
63820350	-40.38
63820475	-40.38
63820580	-40.38
63820650	-40.38
63820664	-40.38
63820665	40.38
63820706	40.38
63820771	40.38
63820858	40.38
63820964	40.38
63821100	40.38
63821264	40.38
63821470	40.38
63821564	40.38
63821853	40.38
63821864	40.38
63822164	40.38
63822464	40.38
63822764	40.38
63823064	40.38
63823364	40.38
63823664	40.38
63823964	40.38
63824264	40.38
63824564	40.38
63824864	40.38
63825164	40.38
63825464	40.38
63825764	40.38
63826064	40.38
63826364	40.38
63826664	40.38
63826964	40.38
63827264	40.38
63827564	40.38
63827864	40.38
63828164	40.38
63828464	40.38
63828764	40.38
63829064	40.38
63829364	40.38
63829664	40.38
63829964	40.38
63830264	40.38
63830564	40.38
63830864	40.38
63831164	40.38
63831464	40.38
63831764	40.38
63832064	40.38
63832364	40.38
63832664	40.38
63832964	40.38
63833264	40.38
63833564	40.38
63833864	40.38
63834164	40.38
63834464	40.38
63834764	40.38
63835064	40.38
63835364	40.38
63835664	35.26
63835964	18.56
63836264	11.22
63836336	10.06
63836338	-40.38
63836636	-40.38
63836936	-40.38
63837236	-40.38
63837536	-40.38
63837836	-40.38
63838136	-40.38
63838436	-40.38
63838736	-40.38
63839036	-40.38
63839336	-40.38
63839636	-40.38
63839936	-40.38
63840236	-40.38
63840536	-40.38
63840836	-40.38
63841136	-40.38
63841436	-40.38
63841736	-40.38
63842036	-40.38
63842336	-40.38
63842636	-40.38
63842936	-40.38
63843236	-40.38
63843536	-40.38
63843836	-40.38
63844136	-40.38
63844436	-40.38
63844736	-40.38
63845036	-40.38
63845336	-40.38
63845636	-40.38
63845936	-40.38
63846236	-40.38
63846536	-40.38
63846836	-40.38
63847136	-40.38
63847436	-40.38
63847736	-40.38
63848036	-40.38
63848336	-40.38
63848636	-40.38
63848936	-40.38
63849236	-40.38
63849536	-40.38
63849836	-40.38
63850136	-40.38
63850436	-40.38
63850722	-40.38
63850736	-40.38
63850960	-40.38
63851036	-40.38
63851208	-40.38
63851336	-40.38
63851459	-40.38
63851565	-40.38
63851636	-40.38
63851646	-40.38
63851647	40.38
63851689	40.38
63851753	40.38
63851840	40.38
63851946	40.38
63852081	40.38
63852246	40.38
63852452	40.38
63852546	40.38
63852833	40.38
63852846	40.38
63853146	40.38
63853446	40.38
63853746	40.38
63854046	40.38
63854346	40.38
63854646	40.38
63854946	40.38
63855246	40.38
63855546	40.38
63855846	40.38
63856146	40.38
63856446	40.38
63856746	40.38
63857046	40.38
63857346	40.38
63857646	40.38
63857946	40.38
63858246	40.38
63858546	40.38
63858846	40.38
63859146	40.38
63859446	40.38
63859746	40.38
63860046	40.38
63860346	40.38
63860646	40.38
63860946	40.38
63861246	40.38
63861546	40.38
63861846	40.38
63862146	40.38
63862446	40.38
63862746	40.38
63863046	40.38
63863346	40.38
63863646	40.38
63863946	40.38
63864246	40.38
63864546	40.38
63864846	40.38
63865146	40.38
63865446	40.38
63865746	40.38
63866046	40.38
63866346	40.38
63866646	34.97
63866946	18.53
63867246	11.45
63867326	10.05
63867327	-40.38
63867626	-40.38
63867926	-40.38
63868226	-40.38
63868526	-40.38
63868826	-40.38
63869126	-40.38
63869426	-40.38
63869726	-40.38
63870026	-40.38
63870326	-40.38
63870626	-40.38
63870926	-40.38
63871226	-40.38
63871526	-40.38
63871826	-40.38
63872126	-40.38
63872426	-40.38
63872726	-40.38
63873026	-40.38
63873326	-40.38
63873626	-40.38
63873926	-40.38
63874226	-40.38
63874526	-40.38
63874826	-40.38
63875126	-40.38
63875426	-40.38
63875726	-40.38
63876026	-40.38
63876326	-40.38
63876626	-40.38
63876926	-40.38
63877226	-40.38
63877526	-40.38
63877826	-40.38
63878126	-40.38
63878426	-40.38
63878726	-40.38
63879026	-40.38
63879326	-40.38
63879626	-40.38
63879926	-40.38
63880226	-40.38
63880526	-40.38
63880826	-40.38
63881126	-40.38
63881426	-40.38
63881711	-40.38
63881726	-40.38
63881950	-40.38
63882026	-40.38
63882199	-40.38
63882326	-40.38
63882450	-40.38
63882555	-40.38
63882626	-40.38
63882637	-40.38
63882639	40.38
63882680	40.38
63882745	40.38
63882831	40.38
63882937	40.38
63883071	40.38
63883237	40.38
63883444	40.38
63883537	40.38
63883824	40.38
63883837	40.38
63884137	40.38
63884437	40.38
63884737	40.38
63885037	40.38
63885337	40.38
63885637	40.38
63885937	40.38
63886237	40.38
63886537	40.38
63886837	40.38
63887137	40.38
63887437	40.38
63887737	40.38
63888037	40.38
63888337	40.38
63888637	40.38
63888937	40.38
63889237	40.38
63889537	40.38
63889837	40.38
63890137	40.38
63890437	40.38
63890737	40.38
63891037	40.38
63891337	40.38
63891637	40.38
63891937	40.38
63892237	40.38
63892537	40.38
63892837	40.38
63893137	40.38
63893437	40.38
63893737	40.38
63894037	40.38
63894337	40.38
63894637	40.38
63894937	40.38
63895237	40.38
63895537	40.38
63895837	40.38
63896137	40.38
63896437	40.38
63896737	40.38
63897037	40.38
63897337	40.38
63897637	34.94
63897937	18.38
63898237	11.37
63898316	10.08
63898319	-40.38
63898616	-40.38
63898916	-40.38
63899216	-40.38
63899516	-40.38
63899816	-40.38
63900116	-40.38
63900416	-40.38
63900716	-40.38
63901016	-40.38
63901316	-40.38
63901616	-40.38
63901916	-40.38
63902216	-40.38
63902516	-40.38
63902816	-40.38
63903116	-40.38
63903416	-40.38
63903716	-40.38
63904016	-40.38
63904316	-40.38
63904616	-40.38
63904916	-40.38
63905216	-40.38
63905516	-40.38
63905816	-40.38
63906116	-40.38
63906416	-40.38
63906716	-40.38
63907016	-40.38
63907316	-40.38
63907616	-40.38
63907916	-40.38
63908216	-40.38
63908516	-40.38
63908816	-40.38
63909116	-40.38
63909416	-40.38
63909716	-40.38
63910016	-40.38
63910316	-40.38
63910616	-40.38
63910916	-40.38
63911216	-40.38
63911516	-40.38
63911816	-40.38
63912116	-40.38
63912416	-40.38
63912701	-40.38
63912716	-40.38
63912940	-40.38
63913016	-40.38
63913188	-40.38
63913316	-40.38
63913440	-40.38
63913545	-40.38
63913616	-40.38
63913627	-40.38
63913628	40.38
63913669	40.38
63913734	40.38
63913821	40.38
63913927	40.38
63914061	40.38
63914227	40.38
63914433	40.38
63914527	40.38
63914817	40.38
63914827	40.38
63915127	40.38
63915427	40.38
63915792	40.38
63916042	40.38
63916341	40.38
63916641	40.38
63916941	40.38
63917241	40.38
63917541	40.38
63917841	40.38
63918141	40.38
63918441	40.38
63918741	40.38
63919041	40.38
63919341	40.38
63919641	40.38
63919941	40.38
63920241	40.38
63920541	40.38
63920841	40.38
63921141	40.38
63921441	40.38
63921741	40.38
63922041	40.38
63922341	40.38
63922641	40.38
63922941	40.38
63923241	40.38
63923541	40.38
63923841	40.38
63924141	40.38
63924441	40.38
63924741	40.38
63925041	40.38
63925341	40.38
63925641	40.38
63925941	40.38
63926241	40.38
63926541	40.38
63926841	40.38
63927141	40.38
63927441	40.38
63927741	40.38
63928041	40.38
63928341	40.38
63928641	33.06
63928941	17.88
63929241	11.08
63929306	10.08
63929307	-40.38
63929606	-40.38
63929906	-40.38
63930206	-40.38
63930506	-40.38
63930806	-40.38
63931106	-40.38
63931406	-40.38
63931706	-40.38
63932006	-40.38
63932306	-40.38
63932606	-40.38
63932906	-40.38
63933206	-40.38
63933506	-40.38
63933806	-40.38
63934106	-40.38
63934406	-40.38
63934706	-40.38
63935006	-40.38
63935306	-40.38
63935606	-40.38
63935906	-40.38
63936206	-40.38
63936506	-40.38
63936806	-40.38
63937106	-40.38
63937406	-40.38
63937706	-40.38
63938006	-40.38
63938306	-40.38
63938606	-40.38
63938906	-40.38
63939206	-40.38
63939506	-40.38
63939806	-40.38
63940106	-40.38
63940406	-40.38
63940706	-40.38
63941006	-40.38
63941306	-40.38
63941606	-40.38
63941906	-40.38
63942206	-40.38
63942506	-40.38
63942806	-40.38
63943106	-40.38
63943406	-40.38
63943692	-40.38
63943706	-40.38
63943929	-40.38
63944006	-40.38
63944178	-40.38
63944306	-40.38
63944430	-40.38
63944535	-40.38
63944606	-40.38
63944615	-40.38
63944616	40.38
63944657	40.38
63944722	40.38
63944808	40.38
63944915	40.38
63945050	40.38
63945215	40.38
63945421	40.38
63945515	40.38
63945804	40.38
63945815	40.38
63946115	40.38
63946415	40.38
63946715	40.38
63947015	40.38
63947315	40.38
63947615	40.38
63947915	40.38
63948215	40.38
63948515	40.38
63948815	40.38
63949115	40.38
63949415	40.38
63949715	40.38
63950015	40.38
63950315	40.38
63950615	40.38
63950915	40.38
63951215	40.38
63951515	40.38
63951815	40.38
63952115	40.38
63952415	40.38
63952715	40.38
63953015	40.38
63953315	40.38
63953615	40.38
63953915	40.38
63954215	40.38
63954515	40.38
63954815	40.38
63955115	40.38
63955415	40.38
63955715	40.38
63956015	40.38
63956315	40.38
63956615	40.38
63956915	40.38
63957215	40.38
63957515	40.38
63957815	40.38
63958115	40.38
63958415	40.38
63958715	40.38
63959015	40.38
63959315	40.38
63959615	34.64
63959915	18.4
63960215	11.31
63960296	10.08
63960298	-40.38
63960596	-40.38
63960897	-40.38
63961196	-40.38
63961496	-40.38
63961796	-40.38
63962096	-40.38
63962396	-40.38
63962696	-40.38
63962996	-40.38
63963296	-40.38
63963596	-40.38
63963896	-40.38
63964196	-40.38
63964496	-40.38
63964796	-40.38
63965096	-40.38
63965396	-40.38
63965696	-40.38
63965996	-40.38
63966296	-40.38
63966596	-40.38
63966896	-40.38
63967196	-40.38
63967496	-40.38
63967796	-40.38
63968096	-40.38
63968396	-40.38
63968696	-40.38
63968996	-40.38
63969296	-40.38
63969596	-40.38
63969896	-40.38
63970196	-40.38
63970496	-40.38
63970796	-40.38
63971096	-40.38
63971396	-40.38
63971914	-40.38
63971997	-40.38
63972297	-40.38
63972597	-40.38
63972897	-40.38
63973197	-40.38
63973496	-40.38
63973796	-40.38
63974096	-40.38
63974396	-40.38
63974680	-40.38
63974696	-40.38
63974919	-40.38
63974996	-40.38
63975170	-40.38
63975296	-40.38
63975419	-40.38
63975525	-40.38
63975596	-40.38
63975604	-40.38
63975606	40.38
63975647	40.38
63975712	40.38
63975798	40.38
63975904	40.38
63976040	40.38
63976204	40.38
63976409	40.38
63976504	40.38
63976793	40.38
63976804	40.38
63977104	40.38
63977404	40.38
63977704	40.38
63978005	40.38
63978304	40.38
63978604	40.38
63978904	40.38
63979204	40.38
63979504	40.38
63979804	40.38
63980104	40.38
63980404	40.38
63980704	40.38
63981004	40.38
63981304	40.38
63981604	40.38
63981904	40.38
63982204	40.38
63982504	40.38
63982804	40.38
63983104	40.38
63983404	40.38
63983704	40.38
63984004	40.38
63984304	40.38
63984604	40.38
63984904	40.38
63985204	40.38
63985504	40.38
63985804	40.38
63986104	40.38
63986404	40.38
63986704	40.38
63987004	40.38
63987304	40.38
63987604	40.38
63987904	40.38
63988204	40.38
63988504	40.38
63988804	40.38
63989104	40.38
63989404	40.38
63989704	40.38
63990004	40.38
63990304	40.38
63990604	34.5
63990904	18.26
63991204	11.4
63991279	10.09
63991281	-40.38
63991579	-40.38
63991879	-40.38
63992179	-40.38
63992479	-40.38
63992779	-40.38
63993079	-40.38
63993379	-40.38
63993679	-40.38
63993979	-40.38
63994279	-40.38
63994579	-40.38
63994879	-40.38
63995179	-40.38
63995479	-40.38
63995779	-40.38
63996079	-40.38
63996379	-40.38
63996679	-40.38
63996984	-40.38
63997284	-40.38
63997584	-40.38
63997884	-40.38
63998184	-40.38
63998484	-40.38
63998784	-40.38
63999084	-40.38
63999384	-40.38
63999684	-40.38
63999984	-40.38
64000284	-40.38
64000584	-40.38
64000884	-40.38
64001184	-40.38
64001484	-40.38
64001784	-40.38
64002084	-40.38
64002384	-40.38
64002684	-40.38
64002984	-40.38
64003284	-40.38
64003584	-40.38
64003884	-40.38
64004184	-40.38
64004484	-40.38
64004789	-40.38
64005089	-40.38
64005389	-40.38
64005671	-40.38
64005689	-40.38
64005910	-40.38
64005989	-40.38
64006160	-40.38
64006289	-40.38
64006411	-40.38
64006515	-40.38
64006587	-40.38
64006589	40.38
64006633	40.38
64006699	40.38
64006791	40.38
64006887	40.38
64007022	40.38
64007187	40.38
64007392	40.38
64007487	40.38
64007775	40.38
64007787	40.38
64008087	40.38
64008387	40.38
64008687	40.38
64008987	40.38
64009287	40.38
64009587	40.38
64009887	40.38
64010187	40.38
64010487	40.38
64010787	40.38
64011087	40.38
64011387	40.38
64011687	40.38
64011987	40.38
64012287	40.38
64012587	40.38
64012887	40.38
64013187	40.38
64013487	40.38
64013787	40.38
64014087	40.38
64014387	40.38
64014687	40.38
64014987	40.38
64015287	40.38
64015587	40.38
64015887	40.38
64016187	40.38
64016487	40.38
64016787	40.38
64017087	40.38
64017387	40.38
64017687	40.38
64017987	40.38
64018287	40.38
64018587	40.38
64018887	40.38
64019187	40.38
64019487	40.38
64019787	40.38
64020087	40.38
64020387	40.38
64020687	40.38
64020987	40.38
64021287	40.38
64021587	34.72
64021887	18.26
64022187	11.25
64022259	10.07
64022260	-40.38
64022559	-40.38
64022859	-40.38
64023159	-40.38
64023460	-40.38
64023760	-40.38
64024060	-40.38
64024360	-40.38
64024660	-40.38
64024960	-40.38
64025260	-40.38
64025560	-40.38
64025860	-40.38
64026160	-40.38
64026460	-40.38
64026760	-40.38
64027060	-40.38
64027360	-40.38
64027660	-40.38
64027960	-40.38
64028260	-40.38
64028560	-40.38
64028860	-40.38
64029160	-40.38
64029460	-40.38
64029760	-40.38
64030060	-40.38
64030360	-40.38
64030660	-40.38
64030960	-40.38
64031260	-40.38
64031560	-40.38
64031860	-40.38
64032160	-40.38
64032460	-40.38
64032760	-40.38
64033060	-40.38
64033360	-40.38
64033660	-40.38
64033960	-40.38
64034260	-40.38
64034560	-40.38
64034860	-40.38
64035160	-40.38
64035459	-40.38
64035759	-40.38
64036059	-40.38
64036359	-40.38
64036642	-40.38
64036659	-40.38
64036879	-40.38
64036959	-40.38
64037130	-40.38
64037259	-40.38
64037383	-40.38
64037487	-40.38
64037559	-40.38
64037562	-40.38
64037563	40.38
64037605	40.38
64037670	40.38
64037756	40.38
64037862	40.38
64037997	40.38
64038162	40.38
64038368	40.38
64038462	40.38
64038750	40.38
64038762	40.38
64039062	40.38
64039362	40.38
64039662	40.38
64039962	40.38
64040262	40.38
64040562	40.38
64040862	40.38
64041162	40.38
64041462	40.38
64041762	40.38
64042062	40.38
64042362	40.38
64042662	40.38
64042962	40.38
64043262	40.38
64043562	40.38
64043862	40.38
64044162	40.38
64044462	40.38
64044762	40.38
64045062	40.38
64045362	40.38
64045662	40.38
64045962	40.38
64046262	40.38
64046562	40.38
64046862	40.38
64047162	40.38
64047462	40.38
64047762	40.38
64048062	40.38
64048362	40.38
64048662	40.38
64048962	40.38
64049262	40.38
64049562	40.38
64049862	40.38
64050162	40.38
64050462	40.38
64050762	40.38
64051062	40.38
64051362	40.38
64051662	40.38
64051962	40.38
64052262	40.38
64052562	34.14
64052862	18.16
64053162	11.21
64053235	10.06
64053236	-40.38
64053535	-40.38
64053835	-40.38
64054135	-40.38
64054435	-40.38
64054735	-40.38
64055035	-40.38
64055335	-40.38
64055635	-40.38
64055935	-40.38
64056235	-40.38
64056535	-40.38
64056835	-40.38
64057135	-40.38
64057435	-40.38
64057735	-40.38
64058035	-40.38
64058335	-40.38
64058635	-40.38
64058935	-40.38
64059235	-40.38
64059535	-40.38
64059835	-40.38
64060135	-40.38
64060435	-40.38
64060735	-40.38
64061035	-40.38
64061335	-40.38
64061635	-40.38
64061935	-40.38
64062235	-40.38
64062535	-40.38
64062835	-40.38
64063135	-40.38
64063435	-40.38
64063735	-40.38
64064035	-40.38
64064335	-40.38
64064635	-40.38
64064935	-40.38
64065235	-40.38
64065535	-40.38
64065835	-40.38
64066135	-40.38
64066435	-40.38
64066735	-40.38
64067035	-40.38
64067335	-40.38
64067619	-40.38
64067635	-40.38
64067858	-40.38
64067935	-40.38
64068105	-40.38
64068235	-40.38
64068359	-40.38
64068463	-40.38
64068535	-40.38
64068539	-40.38
64068539	40.38
64068581	40.38
64068645	40.38
64068732	40.38
64068839	40.38
64068975	40.38
64069139	40.38
64069344	40.38
64069439	40.38
64069726	40.38
64069739	40.38
64070039	40.38
64070339	40.38
64070639	40.38
64070939	40.38
64071239	40.38
64071539	40.38
64071839	40.38
64072139	40.38
64072439	40.38
64072739	40.38
64073039	40.38
64073339	40.38
64073639	40.38
64073939	40.38
64074239	40.38
64074539	40.38
64074839	40.38
64075139	40.38
64075439	40.38
64075739	40.38
64076039	40.38
64076339	40.38
64076639	40.38
64076939	40.38
64077239	40.38
64077539	40.38
64077839	40.38
64078139	40.38
64078439	40.38
64078739	40.38
64079039	40.38
64079339	40.38
64079639	40.38
64079939	40.38
64080239	40.38
64080539	40.38
64080839	40.38
64081139	40.38
64081439	40.38
64081739	40.38
64082039	40.38
64082339	40.38
64082639	40.38
64082939	40.38
64083239	40.38
64083539	33.89
64083839	18.06
64084139	11.16
64084203	10.06
64084204	-40.38
64084503	-40.38
64084803	-40.38
64085103	-40.38
64085403	-40.38
64085703	-40.38
64086003	-40.38
64086303	-40.38
64086603	-40.38
64086903	-40.38
64087203	-40.38
64087503	-40.38
64087803	-40.38
64088103	-40.38
64088403	-40.38
64088703	-40.38
64089003	-40.38
64089303	-40.38
64089603	-40.38
64089903	-40.38
64090203	-40.38
64090503	-40.38
64090803	-40.38
64091103	-40.38
64091403	-40.38
64091703	-40.38
64092003	-40.38
64092303	-40.38
64092603	-40.38
64092903	-40.38
64093203	-40.38
64093503	-40.38
64093803	-40.38
64094103	-40.38
64094403	-40.38
64094703	-40.38
64095003	-40.38
64095303	-40.38
64095603	-40.38
64095903	-40.38
64096203	-40.38
64096503	-40.38
64096803	-40.38
64097103	-40.38
64097403	-40.38
64097703	-40.38
64098003	-40.38
64098303	-40.38
64098586	-40.38
64098603	-40.38
64098823	-40.38
64098903	-40.38
64099074	-40.38
64099203	-40.38
64099326	-40.38
64099429	-40.38
64099502	-40.38
64099503	40.38
64099544	40.38
64099608	40.38
64099695	40.38
64099802	40.38
64099938	40.38
64100102	40.38
64100308	40.38
64100402	40.38
64100690	40.38
64100702	40.38
64101002	40.38
64101302	40.38
64101602	40.38
64101902	40.38
64102202	40.38
64102502	40.38
64102802	40.38
64103102	40.38
64103402	40.38
64103702	40.38
64104002	40.38
64104302	40.38
64104602	40.38
64104902	40.38
64105202	40.38
64105502	40.38
64105802	40.38
64106102	40.38
64106402	40.38
64106702	40.38
64107002	40.38
64107302	40.38
64107602	40.38
64107902	40.38
64108202	40.38
64108502	40.38
64108802	40.38
64109102	40.38
64109402	40.38
64109702	40.38
64110002	40.38
64110302	40.38
64110602	40.38
64110902	40.38
64111202	40.38
64111502	40.38
64111802	40.38
64112102	40.38
64112402	40.38
64112702	40.38
64113002	40.38
64113302	40.38
64113602	40.38
64113902	40.38
64114202	40.38
64114502	33.66
64114802	18.11
64115102	11.12
64115173	10.03
64115174	-40.38
64115473	-40.38
64115773	-40.38
64116073	-40.38
64116373	-40.38
64116673	-40.38
64116973	-40.38
64117273	-40.38
64117573	-40.38
64117873	-40.38
64118173	-40.38
64118473	-40.38
64118773	-40.38
64119073	-40.38
64119373	-40.38
64119673	-40.38
64119973	-40.38
64120273	-40.38
64120573	-40.38
64120873	-40.38
64121173	-40.38
64121473	-40.38
64121773	-40.38
64122073	-40.38
64122373	-40.38
64122673	-40.38
64122973	-40.38
64123273	-40.38
64123573	-40.38
64123873	-40.38
64124173	-40.38
64124473	-40.38
64124773	-40.38
64125073	-40.38
64125373	-40.38
64125673	-40.38
64125973	-40.38
64126273	-40.38
64126573	-40.38
64126873	-40.38
64127173	-40.38
64127473	-40.38
64127773	-40.38
64128073	-40.38
64128373	-40.38
64128673	-40.38
64128973	-40.38
64129273	-40.38
64129557	-40.38
64129573	-40.38
64129793	-40.38
64129873	-40.38
64130043	-40.38
64130173	-40.38
64130296	-40.38
64130400	-40.38
64130473	-40.38
64130599	20.18
64130599	20.18
64130742	20.18
64130773	20.18
64130969	20.18
64131076	20.18
64131351	20.18
64131376	20.18
64131676	20.18
64131976	20.18
64132276	20.18
64132576	20.18
64132876	20.18
64133176	20.18
64133476	20.18
64133776	20.18
64134076	20.18
64134376	20.18
64134676	20.18
64134976	20.18
64135276	20.18
64135576	20.18
64135876	20.18
64136176	20.18
64136476	20.18
64136776	20.18
64137285	20.18
64137376	20.18
64137676	20.18
64137976	20.18
64138276	20.18
64138576	20.18
64138876	20.18
64139176	20.18
64139476	20.18
64139776	20.18
64140076	20.18
64140376	20.18
64140676	20.18
64140976	20.18
64141276	20.18
64141576	20.18
64141876	20.18
64142176	20.18
64142476	20.18
64142776	20.18
64143076	20.18
64143376	20.18
64143676	20.18
64143976	20.18
64144276	20.18
64144576	20.18
64144876	20.18
64145176	20.18
64145476	20.18
64145776	20.18
64146076	20.18
64146376	20.18
64146676	20.18
64146976	20.18
64147276	20.18
64147576	20.18
64147876	20.18
64148177	20.18
64148477	20.18
64148777	20.18
64149077	20.18
64149377	20.18
64149677	20.18
64149977	20.18
64150277	20.18
64150577	20.18
64150877	20.18
64151177	20.18
64151477	20.18
64151777	20.18
64152077	20.18
64152377	20.18
64152677	20.18
64152977	20.18
